LATITUDE,LONGITUDE,day_of_week,hour,cluster
-3.734103254958067,-38.55304402608694,4,8,0
-3.734103254958067,-38.55304402608694,5,15,0
-3.734103254958067,-38.55304402608694,5,10,0
-3.762616020306999,-38.52929627767637,1,10,5
-3.762616020306999,-38.52929627767637,4,8,5
-3.762616020306999,-38.52929627767637,4,15,5
-3.762616020306999,-38.52929627767637,4,8,5
-3.762616020306999,-38.52929627767637,1,14,5
-3.762616020306999,-38.52929627767637,3,10,5
-3.710084884208609,-38.59980218965394,1,8,0
-3.710084884208609,-38.59980218965394,3,12,0
-3.879728989233174,-38.60194544086257,1,17,3
-3.879728989233174,-38.60194544086257,1,10,3
-3.77723218393601,-38.506812639308,5,11,5
-3.84792299274522,-38.48201701349367,3,17,4
-3.732300649875026,-38.60010607140495,1,11,0
-3.732300649875026,-38.60010607140495,1,8,0
-3.7878384107883134,-38.47584379272305,0,15,5
-3.785998786584901,-38.58612286423949,2,8,2
-3.785998786584901,-38.58612286423949,0,13,2
-3.7377340826643786,-38.47896841360987,3,9,5
-3.70739937245084,-38.56531578122659,4,7,0
-3.7864324551202793,-38.58800934690927,4,11,2
-3.773612017075422,-38.55164521027153,2,12,2
-3.8128520366857424,-38.5587357862932,3,12,2
-3.822777995788568,-38.5804338386614,3,10,2
-3.817821984359597,-38.57103699714938,1,8,2
-3.7745169376145538,-38.59955357988848,2,8,1
-3.791145768710636,-38.516186837448274,4,10,5
-3.840693478345232,-38.50331886820545,4,16,4
-3.759679719503425,-38.50950148274427,1,8,5
-3.823989068057453,-38.54346017719141,3,10,2
-3.761349911533901,-38.514768983674585,0,9,5
-3.761349911533901,-38.514768983674585,2,7,5
-3.716735672625486,-38.5534980518222,2,9,0
-3.716735672625486,-38.5534980518222,6,8,0
-3.716735672625486,-38.5534980518222,4,9,0
-3.716735672625486,-38.5534980518222,1,12,0
-3.732263856904582,-38.58744967639446,6,22,0
-3.714803056883584,-38.60330552600418,1,16,0
-3.8474289504296224,-38.52498812581927,3,17,4
-3.759022647566412,-38.51730512978087,0,19,5
-3.735601844063534,-38.5276512541697,4,8,5
-3.790567076308345,-38.61294616757332,6,20,1
-3.790567076308345,-38.61294616757332,0,10,1
-3.780972411003384,-38.49763119145328,2,13,5
-3.784750823187125,-38.50095442522451,1,14,5
-3.744324818112316,-38.55883788807318,4,8,0
-3.744324818112316,-38.55883788807318,2,19,0
-3.756447423924077,-38.51033777651188,6,19,5
-3.756447423924077,-38.51033777651188,2,11,5
-3.731036093966165,-38.57278593547832,1,11,0
-3.85704430226356,-38.49987600501616,0,17,4
-3.727249291096929,-38.48910776012994,5,8,5
-3.727249291096929,-38.48910776012994,1,11,5
-3.727249291096929,-38.48910776012994,2,16,5
-3.803043596746461,-38.45893199227015,3,9,4
-3.803043596746461,-38.45893199227015,3,8,4
-3.803043596746461,-38.45893199227015,0,8,4
-3.802035403383861,-38.52123843672016,2,10,4
-3.791092129108949,-38.48823712828234,0,5,5
-3.7091144951776576,-38.56232900326076,1,16,0
-3.859044988539748,-38.49399474230572,5,10,4
-3.859044988539748,-38.49399474230572,3,10,4
-3.859044988539748,-38.49399474230572,3,8,4
-3.70801223060466,-38.56230864485393,4,11,0
-3.771212324742016,-38.57474612490493,3,22,2
-3.74978076592748,-38.52120016142633,0,14,5
-3.8583154211045407,-38.61614208295035,2,17,3
-3.75941861526603,-38.51582272199152,0,7,5
-3.774554225946977,-38.52986182056191,1,8,5
-3.771538565512451,-38.5624582913774,3,8,2
-3.76712743753038,-38.54449594247737,3,8,5
-3.8817204895198034,-38.61772825877359,3,14,3
-3.760022430992964,-38.48969030694826,2,8,5
-3.7907957313253338,-38.475779406969366,5,11,5
-3.741140415914129,-38.52032676432383,1,8,5
-3.756722193782661,-38.54797870195258,1,12,0
-3.756343989322031,-38.54767060963089,2,9,0
-3.7936578797363145,-38.475339537487145,1,13,4
-3.889737390111773,-38.60272403417999,2,8,3
-3.749537227796415,-38.51777888252824,3,8,5
-3.847813669259537,-38.61154694019061,1,9,3
-3.710568417104524,-38.56513612180993,3,9,0
-3.7422685099704456,-38.56263129128163,1,11,0
-3.862061688215971,-38.49304746040666,4,7,4
-3.7359426041745176,-38.51672960951308,6,9,5
-3.798753181759516,-38.58428893909963,6,10,2
-3.715978866024368,-38.564727609572486,6,8,0
-3.7571744387813113,-38.56971266710693,1,9,0
-3.755701831604772,-38.595543889686766,2,14,1
-3.7508091229405855,-38.6024007225086,1,8,1
-3.768902601461236,-38.49440297091374,1,17,5
-3.761585978134656,-38.63141772828898,2,12,1
-3.8405142873235536,-38.51565523690134,3,10,4
-3.789405069101156,-38.5976182807908,0,15,2
-3.7320453678847776,-38.513358532587766,2,8,5
-3.730719541328823,-38.590632145907,1,11,0
-3.8586369732141503,-38.49863774860964,0,8,4
-3.8586369732141503,-38.49863774860964,2,11,4
-3.771938644468507,-38.56129298140551,0,9,2
-3.833679386845196,-38.50980747961594,4,11,4
-3.853859565267132,-38.501579127733,2,10,4
-3.7242214733938384,-38.56862071766403,1,8,0
-3.8390997898169728,-38.52814473344127,0,10,4
-3.743046139949048,-38.55379753552179,3,16,0
-3.743529933115512,-38.65414237449141,5,11,1
-3.811816202912721,-38.57173582760316,4,9,2
-3.7645263533008855,-38.58248450555725,1,15,0
-3.71455266616411,-38.57878898370093,0,14,0
-3.710296775995279,-38.59916074449435,2,8,0
-3.751143521763835,-38.54015740158434,2,16,0
-3.722373670686353,-38.5844009537141,5,12,0
-3.8336260712406736,-38.51990237211243,1,14,4
-3.8336260712406736,-38.51990237211243,2,8,4
-3.7499203444097007,-38.47230625109906,2,19,5
-3.826441672328035,-38.49293521812773,2,7,4
-3.767075485923427,-38.546085590242654,1,8,0
-3.798871349010275,-38.58214369860349,2,14,2
-3.8436601630415055,-38.52792597353039,1,8,4
-3.759935380927548,-38.529877219872645,2,8,5
-3.752704019448696,-38.56761073382695,1,16,0
-3.747123464757828,-38.549324115239166,0,16,0
-3.850953454255724,-38.5235541523245,6,17,4
-3.71525048676244,-38.60161317435938,2,11,0
-3.858347938552065,-38.506561067035,4,17,4
-3.858347938552065,-38.506561067035,1,8,4
-3.670951976048846,-38.67202139129736,6,7,1
-3.747956273323783,-38.52041413756936,5,16,5
-3.729841569713854,-38.48545595264889,1,10,5
-3.76627141269004,-38.53377670477146,5,8,5
-3.76627141269004,-38.53377670477146,5,4,5
-3.76627141269004,-38.53377670477146,2,8,5
-3.8582487968721497,-38.49853341281355,1,9,4
-3.7483318108369854,-38.530253978939285,2,8,5
-3.7483318108369854,-38.530253978939285,2,9,5
-3.768181476728489,-38.613540360174845,1,18,1
-3.768181476728489,-38.613540360174845,4,9,1
-3.7505033941062536,-38.50121502283062,4,13,5
-3.7505033941062536,-38.50121502283062,4,8,5
-3.728797296356529,-38.594516055721705,0,13,0
-3.713140267978896,-38.55583029364275,2,17,0
-3.880013919684236,-38.61604983764023,3,11,3
-3.756704504711136,-38.54799919207607,1,15,0
-3.8332214930501913,-38.518550931962025,2,17,4
-3.785169206739315,-38.60037145666045,0,16,1
-3.785169206739315,-38.60037145666045,1,8,1
-3.835173016506676,-38.520583087953405,0,19,4
-3.7398520846262704,-38.65459251780588,0,8,1
-3.846012049232308,-38.51811885964494,5,16,4
-3.7941527438789047,-38.588203247821184,4,8,2
-3.795602442754238,-38.47939799850886,0,18,4
-3.795602442754238,-38.47939799850886,6,16,4
-3.849624191307144,-38.51583662071982,3,16,4
-3.85040348634728,-38.48060890527835,0,11,4
-3.718919955818541,-38.549932856420845,2,12,0
-3.7281532966456497,-38.59619455392041,0,7,0
-3.793914408150489,-38.584459235376414,6,12,2
-3.727929570640881,-38.59710960195248,0,10,0
-3.7552580679671648,-38.603601335035485,0,12,1
-3.770385529585549,-38.65251006079799,4,11,1
-3.76939019165014,-38.65425954267738,1,14,1
-3.704903491892028,-38.56565225916147,4,17,0
-3.704903491892028,-38.56565225916147,3,11,0
-3.7651913110346302,-38.65428556269958,1,12,1
-3.799562819868277,-38.510553195926185,2,10,4
-3.709249454066304,-38.56442705496224,4,15,0
-3.751310039863848,-38.5798574317032,4,10,0
-3.798753181759516,-38.58428893909963,1,11,2
-3.759586064628608,-38.51726582040607,2,17,5
-3.7176545734397006,-38.60300955396687,0,15,0
-3.761930114789881,-38.54893592349167,1,8,0
-3.761930114789881,-38.54893592349167,0,0,0
-3.710263825251748,-38.5581086938889,2,8,0
-3.718466902573983,-38.593864315712686,5,7,0
-3.718466902573983,-38.593864315712686,1,13,0
-3.7098744332442095,-38.55701875890783,2,10,0
-3.736922952341657,-38.57567294244909,5,12,0
-3.79887414965326,-38.58209875417695,0,13,2
-3.708177572458692,-38.55653811134897,1,20,0
-3.757798058431841,-38.53239391768431,6,13,5
-3.7989237184427087,-38.58098602108292,3,19,2
-3.735932068572602,-38.55266529324916,1,9,0
-3.841132190766048,-38.525756494646565,4,10,4
-3.841132190766048,-38.525756494646565,2,10,4
-3.841132190766048,-38.525756494646565,5,7,4
-3.752876200618103,-38.50211545563187,3,10,5
-3.735604686380293,-38.579883698911736,5,9,0
-3.8575910866546064,-38.49174402754965,3,11,4
-3.716265180104317,-38.54583303483321,0,9,0
-3.745210406438488,-38.4679219863004,0,10,5
-3.7265485043939774,-38.47636428354946,0,8,5
-3.7265485043939774,-38.47636428354946,2,10,5
-3.8383403143035992,-38.52729232747243,1,9,4
-3.7639771171636816,-38.56923462871397,3,11,0
-3.707573119796075,-38.5595962652525,1,10,0
-3.75044436872474,-38.55149498874346,0,15,0
-3.7519876983145553,-38.5615181635171,0,10,0
-3.7866840131318806,-38.56822571012695,1,10,2
-3.78087571901097,-38.60353429677329,1,10,1
-3.78087571901097,-38.60353429677329,3,17,1
-3.7131363590129207,-38.55263868847661,6,15,0
-3.783698039657789,-38.60428927376482,1,14,1
-3.788444939297841,-38.48434437275487,1,11,5
-3.794509952683899,-38.58197328103786,0,9,2
-3.794509952683899,-38.58197328103786,3,17,2
-3.849260535330216,-38.52487200527709,4,8,4
-3.767318003286834,-38.577530086266286,3,15,2
-3.7285404801026174,-38.548903220201474,1,8,0
-3.865367220312752,-38.62581208911973,4,12,3
-3.856983578241512,-38.57701062852578,0,8,3
-3.810210741636946,-38.55572176665311,5,7,2
-3.783663741742527,-38.57604406337752,4,10,2
-3.769207696024875,-38.58082950712621,0,10,2
-3.765493799870804,-38.655148616771086,2,9,1
-3.765493799870804,-38.655148616771086,2,14,1
-3.765493799870804,-38.655148616771086,1,8,1
-3.765493799870804,-38.655148616771086,1,7,1
-3.765493799870804,-38.655148616771086,3,7,1
-3.765493799870804,-38.655148616771086,4,13,1
-3.765493799870804,-38.655148616771086,0,7,1
-3.768768464551511,-38.49570030936869,0,13,5
-3.7511513772740352,-38.61098105914458,1,13,1
-3.7511513772740352,-38.61098105914458,1,13,1
-3.830863660921792,-38.46489406979989,5,7,4
-3.757765864062682,-38.51616118243689,0,15,5
-3.757765864062682,-38.51616118243689,1,9,5
-3.757641366904956,-38.62207321162778,6,19,1
-3.770517636798522,-38.61528309399867,4,14,1
-3.8481043596923454,-38.51348043947809,1,7,4
-3.848323580483661,-38.52534764527675,5,10,4
-3.848323580483661,-38.52534764527675,4,14,4
-3.745381885854675,-38.52871250923688,1,14,5
-3.804384083391827,-38.57116751476683,4,10,2
-3.7479024617218464,-38.59992668546822,0,10,1
-3.8270868079493527,-38.48766972292115,0,15,4
-3.877920313260813,-38.61964549670321,1,8,3
-3.724564023477292,-38.602478984263,2,13,0
-3.824040372332248,-38.486617053892914,3,20,4
-3.761116940236364,-38.57694095603477,2,10,0
-3.723699371219309,-38.58089667146531,0,17,0
-3.774231950307132,-38.57157432227689,1,8,2
-3.875834841037712,-38.61861874980914,0,6,3
-3.7239408221650137,-38.58380965364537,2,8,0
-3.7439386084071886,-38.52033401283271,2,13,5
-3.716224690994987,-38.57523076262439,4,14,0
-3.792742615907852,-38.49924272663349,4,9,4
-3.786651014400447,-38.5283797430421,1,22,5
-3.8327114139528784,-38.51979674773881,1,13,4
-3.833474471144452,-38.55371519042129,1,21,2
-3.833474471144452,-38.55371519042129,2,10,2
-3.751310039863848,-38.5798574317032,2,9,0
-3.783865602428735,-38.50528651385599,1,11,5
-3.785945723403648,-38.50634654896368,3,9,5
-3.782268258432485,-38.49719484714685,6,5,5
-3.829637069206396,-38.57187295984841,4,8,2
-3.7851744469632016,-38.50884825551874,5,9,5
-3.7851744469632016,-38.50884825551874,1,9,5
-3.7851744469632016,-38.50884825551874,0,7,5
-3.7851744469632016,-38.50884825551874,1,7,5
-3.7851744469632016,-38.50884825551874,0,9,5
-3.749300942695053,-38.60329403889939,3,15,1
-3.80373376848094,-38.47406098915907,0,14,4
-3.751302476478765,-38.474761668593445,1,6,5
-3.728846825833684,-38.59449394947621,2,13,0
-3.728846825833684,-38.59449394947621,2,16,0
-3.797220707792197,-38.58313648541144,0,8,2
-3.76586485750746,-38.62500986484029,2,15,1
-3.8077735970575777,-38.53839003531292,1,9,2
-3.7579586732826216,-38.46962571281201,5,12,5
-3.759164189183625,-38.47005390659324,6,9,5
-3.762945691820674,-38.5379231206864,4,10,5
-3.795475864219952,-38.491226981814144,0,8,4
-3.767235609920844,-38.59867372272071,3,11,1
-3.767235609920844,-38.59867372272071,1,13,1
-3.8415412593303353,-38.52395806631752,3,11,4
-3.700189069762404,-38.58047580713559,0,11,0
-3.881797135478905,-38.62423596755091,3,11,3
-3.7960919597385927,-38.61346554740192,6,13,1
-3.801744306845104,-38.53326749388708,5,14,4
-3.801744306845104,-38.53326749388708,5,21,4
-3.7334839039653023,-38.48293554631176,5,9,5
-3.741437518321396,-38.45460826148168,0,9,5
-3.7232081122071135,-38.47828235049328,3,8,5
-3.7232081122071135,-38.47828235049328,3,10,5
-3.8386268438227353,-38.52212236624615,0,11,4
-3.725546197121304,-38.47881857320709,4,13,5
-3.803889355087536,-38.49950130918273,0,10,4
-3.776719147107936,-38.50717234528736,0,17,5
-3.774907740911469,-38.6208587902436,0,10,1
-3.770264997252477,-38.543230555695246,6,12,5
-3.770264997252477,-38.543230555695246,4,21,5
-3.770264997252477,-38.543230555695246,1,13,5
-3.830308703954747,-38.48176899409114,1,16,4
-3.738671677748,-38.61827127479605,5,19,1
-3.738671677748,-38.61827127479605,1,20,1
-3.782170575023735,-38.56334195748737,2,15,2
-3.782170575023735,-38.56334195748737,2,8,2
-3.719824551913892,-38.59427819968576,3,14,0
-3.732300649875026,-38.60010607140495,2,10,0
-3.891390850977662,-38.61770733611264,5,14,3
-3.7055736037107305,-38.58960316026174,5,11,0
-3.742856772418855,-38.56250442111743,4,10,0
-3.731153373885869,-38.57659463668109,1,8,0
-3.768775449582976,-38.6261917163524,4,19,1
-3.768775449582976,-38.6261917163524,2,14,1
-3.877564809419943,-38.59125021727611,0,14,3
-3.7505468683445113,-38.5738194101712,1,10,0
-3.7505468683445113,-38.5738194101712,1,11,0
-3.8006768779998414,-38.582267959370526,5,17,2
-3.735792231905693,-38.59275092397992,2,16,0
-3.748670178916598,-38.54817055927007,0,13,0
-3.805942068008335,-38.47135241705775,4,12,4
-3.805942068008335,-38.47135241705775,4,14,4
-3.838624790169753,-38.52218537862044,2,16,4
-3.836572243422152,-38.52326034924377,4,8,4
-3.762467815113317,-38.60867851474456,3,10,1
-3.7504625657735406,-38.559042484427785,1,15,0
-3.818762345758823,-38.47678240357098,3,14,4
-3.8338400203200553,-38.574566836494114,1,10,2
-3.822434442574225,-38.53843128425465,5,9,4
-3.758822914406356,-38.61391693767743,0,15,1
-3.7472952751852993,-38.60173137849442,0,10,1
-3.756691325025835,-38.46924428645322,0,11,5
-3.750429949247801,-38.54227112235474,0,8,0
-3.737216513593229,-38.56255470901842,0,16,0
-3.722375410633732,-38.58437399314444,3,12,0
-3.722432309721264,-38.58366333665296,2,9,0
-3.766626724277091,-38.5156861858448,2,9,5
-3.7119546491744457,-38.59873813833699,6,19,0
-3.7119546491744457,-38.59873813833699,4,16,0
-3.714938257623656,-38.584190228504106,1,13,0
-3.714938257623656,-38.584190228504106,1,11,0
-3.834761000924365,-38.51856985272531,4,7,4
-3.722382435167648,-38.56532674269341,4,10,0
-3.787593420002997,-38.592055318169976,0,22,2
-3.7308102241730254,-38.59326616890887,1,19,0
-3.731609404143059,-38.59328394953938,4,13,0
-3.754061164888936,-38.59389811319189,0,12,0
-3.788904445717231,-38.582115993196176,2,9,2
-3.7768411883012334,-38.50130076480977,4,19,5
-3.774053389670472,-38.501825233936415,5,11,5
-3.74565121721051,-38.51656813557888,4,15,5
-3.780308172052271,-38.60846248892877,3,14,1
-3.7755540299108334,-38.55235151292095,4,15,2
-3.8148863422936703,-38.55825215983508,1,9,2
-3.757411130639982,-38.66361430979554,1,10,1
-3.846393884002131,-38.50664755773375,2,18,4
-3.7933723633792806,-38.50581572951002,4,9,4
-3.7933723633792806,-38.50581572951002,3,22,4
-3.798981466576429,-38.544502084176166,0,9,2
-3.798981466576429,-38.544502084176166,3,8,2
-3.7994822254626426,-38.5087981710623,2,7,4
-3.7505004919941465,-38.58914838872249,2,17,0
-3.832800884737459,-38.46580664182682,1,21,4
-3.7910461927931705,-38.61152439422429,0,10,1
-3.736942085703371,-38.481438068806895,3,8,5
-3.782667506788784,-38.49584248959124,4,8,5
-3.7811830847062633,-38.496918229576686,3,8,5
-3.7811830847062633,-38.496918229576686,4,15,5
-3.7811830847062633,-38.496918229576686,1,8,5
-3.884763752764403,-38.625173380238735,4,10,3
-3.750705863649016,-38.46987944901223,5,19,5
-3.790032908315057,-38.54918850000921,0,12,2
-3.7946526796236975,-38.57868434134987,5,12,2
-3.892270509005131,-38.611050947089225,3,15,3
-3.795624913267497,-38.57758291763961,0,9,2
-3.831010377912991,-38.48463650634873,4,9,4
-3.831010377912991,-38.48463650634873,3,9,4
-3.7666791702500872,-38.59038841406493,5,18,1
-3.7982318000821342,-38.46561644993263,6,21,4
-3.7982318000821342,-38.46561644993263,2,10,4
-3.7982318000821342,-38.46561644993263,4,9,4
-3.7982318000821342,-38.46561644993263,4,21,4
-3.738110251986957,-38.61447452872989,1,9,1
-3.732382374538099,-38.4825585726285,1,10,5
-3.777457406611208,-38.514132545968046,5,11,5
-3.777457406611208,-38.514132545968046,4,15,5
-3.80141586494262,-38.46564504676465,3,13,4
-3.80141586494262,-38.46564504676465,0,15,4
-3.80141586494262,-38.46564504676465,1,12,4
-3.725617498822269,-38.57203692716896,3,21,0
-3.809571436220789,-38.5403569978808,3,10,2
-3.809571436220789,-38.5403569978808,0,9,2
-3.809571436220789,-38.5403569978808,2,9,2
-3.809571436220789,-38.5403569978808,5,12,2
-3.741517875953508,-38.61891327442351,4,13,1
-3.792511195288781,-38.58312987124902,0,15,2
-3.779118072922324,-38.62370770035385,0,7,1
-3.8830427150269737,-38.61139287501419,4,17,3
-3.782306353898546,-38.62460433506466,0,11,1
-3.7989525372550026,-38.47790067092404,6,11,4
-3.75634086234925,-38.604573566747824,4,9,1
-3.879125823681875,-38.611065525574304,2,9,3
-3.749370416683364,-38.59437231219895,2,9,0
-3.7992498563641393,-38.50814924219095,1,9,4
-3.698733893084192,-38.57700048354932,1,8,0
-3.698733893084192,-38.57700048354932,1,12,0
-3.698733893084192,-38.57700048354932,3,10,0
-3.788256015639782,-38.62314662973768,2,14,1
-3.744509270268249,-38.51377502368723,6,8,5
-3.783642091503292,-38.57607292859336,5,9,2
-3.79706048889132,-38.47039149502074,0,15,4
-3.8454474682311375,-38.50908486344842,6,20,4
-3.724575093139089,-38.651913079348056,3,10,1
-3.788727345002432,-38.5284763538081,0,9,5
-3.832245889208524,-38.519752035532775,2,19,4
-3.833674347158772,-38.51850111394208,3,8,4
-3.833674347158772,-38.51850111394208,3,10,4
-3.744782086443126,-38.53941857605096,1,9,0
-3.7945665097081593,-38.58953986087075,2,13,2
-3.733590826005901,-38.59835884014376,1,7,0
-3.8504469052480426,-38.48121609656851,3,17,4
-3.8218715169768585,-38.5337313077908,1,8,4
-3.713382626167071,-38.55176099144036,2,13,0
-3.785962886018128,-38.54574039861059,2,9,2
-3.791464341926377,-38.47945163187348,3,17,5
-3.87262075668385,-38.62443300544245,3,9,3
-3.72948068214822,-38.554712347333385,3,9,0
-3.7730257811650048,-38.50008522238748,2,10,5
-3.7730257811650048,-38.50008522238748,4,11,5
-3.887435650771251,-38.61686477777253,0,9,3
-3.8008530966430167,-38.53296785546497,1,11,4
-3.7548669584786873,-38.538639194519234,0,9,5
-3.7548669584786873,-38.538639194519234,2,9,5
-3.7548669584786873,-38.538639194519234,2,15,5
-3.718230455696341,-38.57060501549681,5,10,0
-3.718230455696341,-38.57060501549681,2,8,0
-3.714626615290008,-38.58173221279887,2,8,0
-3.797133921717391,-38.47214355140544,4,15,4
-3.808741681155706,-38.5951957308662,0,6,2
-3.787172177490451,-38.5204925215478,5,12,5
-3.765018390437596,-38.656383165924666,1,8,1
-3.706445721162657,-38.57001366753268,4,10,0
-3.833562155622658,-38.489916515472274,4,15,4
-3.811839712003473,-38.59910428626417,1,7,2
-3.805262379107354,-38.56054474047971,4,10,2
-3.7827413649030186,-38.50564392020952,2,10,5
-3.785914141396092,-38.50646864919846,3,7,5
-3.782231770953698,-38.49731558397259,3,12,5
-3.729728643082298,-38.46976798962621,1,13,5
-3.798508187661581,-38.47283878488064,3,23,4
-3.784173522984848,-38.49475047965186,4,11,5
-3.8096712834809057,-38.49579967390197,5,8,4
-3.7859321882598014,-38.50639887763656,2,11,5
-3.738537768971848,-38.48299560135261,0,13,5
-3.738537768971848,-38.48299560135261,0,9,5
-3.8123111305247335,-38.58839812579205,0,17,2
-3.80904148849582,-38.54384653661982,6,6,2
-3.74828204427339,-38.5659271541764,4,8,0
-3.7681997245437167,-38.47288819754841,0,17,5
-3.747535612604712,-38.5563804232718,4,16,0
-3.747535612604712,-38.5563804232718,4,17,0
-3.7768005065429424,-38.50522167087941,2,14,5
-3.7768005065429424,-38.50522167087941,2,16,5
-3.7768005065429424,-38.50522167087941,5,18,5
-3.831399789525653,-38.52629322442294,4,10,4
-3.815979883632897,-38.48025456836644,5,12,4
-3.709704225047904,-38.46962485991487,5,9,5
-3.81616802153963,-38.55502770465202,6,8,2
-3.81616802153963,-38.55502770465202,6,8,2
-3.819813776729708,-38.5822742761716,6,19,2
-3.81536947629023,-38.57878925551877,1,12,2
-3.816969978821597,-38.57403585803684,3,14,2
-3.8155883508297386,-38.5729065777744,4,9,2
-3.8155883508297386,-38.5729065777744,0,10,2
-3.7462402694468095,-38.557321694436446,2,12,0
-3.764758141365967,-38.56773553733238,1,10,0
-3.80141586494262,-38.46564504676465,1,10,4
-3.741977479109003,-38.58731670792425,4,17,0
-3.739981365523344,-38.49671241139542,3,16,5
-3.7314571872294895,-38.55090609965309,0,15,0
-3.85983170579897,-38.494974645038496,4,12,4
-3.716740921362676,-38.58395602205399,4,8,0
-3.716740921362676,-38.58395602205399,4,9,0
-3.716740921362676,-38.58395602205399,6,11,0
-3.716740921362676,-38.58395602205399,4,8,0
-3.736414929323295,-38.61688277296642,1,13,1
-3.841250554987389,-38.56374266985444,3,9,2
-3.786762890909863,-38.570107015783584,1,13,2
-3.79145020008196,-38.549621850446144,4,13,2
-3.776284453669172,-38.61747430235808,0,13,1
-3.77057328150452,-38.62513582417163,6,22,1
-3.735763948367361,-38.47151185813711,0,13,5
-3.7687143414925415,-38.625242849212,4,9,1
-3.733833390151573,-38.50561057634658,2,8,5
-3.7765924978785166,-38.62498137410219,6,15,1
-3.7285767202535394,-38.512103926179165,5,21,5
-3.725347596253762,-38.5447714278789,3,11,0
-3.723899327215268,-38.59325068912489,2,10,0
-3.835236647714832,-38.51859521980751,0,12,4
-3.835174840394635,-38.52052006884031,3,7,4
-3.7606099595019886,-38.58028880620937,1,15,0
-3.835723992318832,-38.57542192500187,6,13,2
-3.762442150930309,-38.61013902027279,2,9,1
-3.8560217741579663,-38.52081182647869,3,8,4
-3.7255788936056886,-38.47351267057997,3,10,5
-3.786476239707828,-38.57099591818713,2,11,2
-3.786476239707828,-38.57099591818713,4,14,2
-3.79054215597979,-38.51571464027192,4,10,5
-3.761972047773317,-38.51320642583516,2,8,5
-3.783377679329674,-38.56988659231008,5,16,2
-3.730287540864957,-38.54843602001635,4,12,0
-3.7109642236468594,-38.559152347478665,3,17,0
-3.737895080702272,-38.59264189329684,2,13,0
-3.736170956548835,-38.55152185306464,3,10,0
-3.886600678397367,-38.63150666000197,1,9,3
-3.764595362462229,-38.537700473307794,4,9,5
-3.779656128687453,-38.56904768543672,4,12,2
-3.8281817540974457,-38.48648460994594,3,14,4
-3.73967349015729,-38.52252370516799,5,9,5
-3.7203835792564575,-38.56202720853381,2,7,0
-3.800879285366348,-38.53722824523001,3,9,2
-3.7904757265147486,-38.49946684431063,4,16,5
-3.709407341899988,-38.57040482563741,2,8,0
-3.709407341899988,-38.57040482563741,2,14,0
-3.709407341899988,-38.57040482563741,3,12,0
-3.7825003992284185,-38.57160304863664,4,10,2
-3.6984291456198384,-38.579709213497615,1,11,0
-3.8537508824791815,-38.505681191907634,3,8,4
-3.8537508824791815,-38.505681191907634,1,9,4
-3.799737651142684,-38.509705149733605,3,10,4
-3.776176634803236,-38.50492648551265,1,19,5
-3.757434786333033,-38.46853432288799,2,8,5
-3.846815984565068,-38.512949987259866,2,11,4
-3.756464337870834,-38.57081558625673,1,17,0
-3.857508792036584,-38.49130184257752,0,10,4
-3.734345845673056,-38.59591949795501,6,8,0
-3.800039747338793,-38.57660510500901,1,11,2
-3.745289743933328,-38.50273584190749,1,10,5
-3.725391347777008,-38.58528318712872,3,8,0
-3.7541996662306367,-38.54155358210078,3,10,0
-3.725950191908432,-38.57953378849018,5,11,0
-3.752108642166009,-38.542190085037774,2,10,0
-3.734713025689378,-38.54590658886183,3,16,0
-3.755783589375842,-38.59710702695368,4,14,1
-3.721100132656309,-38.56034002751054,0,6,0
-3.7253436680246255,-38.52206252417224,2,19,5
-3.7324815743313433,-38.54594782975971,3,9,0
-3.826313903749897,-38.48557267155178,6,8,4
-3.826313903749897,-38.48557267155178,3,10,4
-3.7112085663479415,-38.60356266491822,1,15,0
-3.864781152341149,-38.62642699697727,4,9,3
-3.829462066404192,-38.53139411720053,3,8,4
-3.7075334703313954,-38.55818713882376,2,8,0
-3.7946931669769657,-38.51658787659976,3,9,4
-3.761575199912546,-38.58800604619992,1,10,0
-3.761575199912546,-38.58800604619992,6,7,0
-3.7117496654098594,-38.55949302578368,5,8,0
-3.8504506366623774,-38.52347637123571,2,17,4
-3.715172809261732,-38.60203276430028,5,11,0
-3.744152430848079,-38.66247429050443,3,12,1
-3.8923930394410697,-38.60772307953384,0,9,3
-3.727192351211426,-38.5361132007744,0,15,0
-3.762983325727185,-38.55110854347964,1,12,0
-3.747920240664149,-38.52041745490434,5,20,5
-3.770727114237945,-38.57561835557302,1,11,2
-3.729991972037871,-38.60014687428126,3,10,0
-3.725725397630185,-38.51593424028012,5,8,5
-3.7467111949165672,-38.55302008315908,2,15,0
-3.7467111949165672,-38.55302008315908,4,16,0
-3.7969198167581513,-38.49066672970682,3,12,4
-3.774507630019671,-38.5123263801526,3,18,5
-3.7317983941999726,-38.536290550574655,2,14,0
-3.7317983941999726,-38.536290550574655,0,9,0
-3.7284663845512913,-38.585419134784985,3,13,0
-3.814954114800394,-38.5223720931107,4,12,4
-3.800563169109704,-38.5844694634628,6,7,2
-3.800563169109704,-38.5844694634628,3,16,2
-3.7279882488025566,-38.50069730244386,5,8,5
-3.7279882488025566,-38.50069730244386,3,17,5
-3.767933132260045,-38.535586215164,1,14,5
-3.7451653065761,-38.497491713793934,0,8,5
-3.738209009348272,-38.51653192353104,3,17,5
-3.703270769215019,-38.584511716793095,4,7,0
-3.874225618820706,-38.6219725168306,0,10,3
